id,term,int_rate,installment,grade,dti,earliest_cr_line,open_acc,revol_bal,revol_util
f38cb41e-142c-4621-ae54-ae0c7dff04ef,36 months,11.67,661.14,B,14.18,19,4,16919.0,96.1
d62d8a96-84c3-489b-a12c-440e72445a09,36 months,9.17,382.55,B,15.5,25,17,23736.0,71.6
75b8931b-601d-425a-8a05-9efd6a9ecb9b,36 months,14.49,523.13,C,34.16,30,19,21544.0,63.4
145325f1-224b-41ef-a462-23cd16d92417,36 months,16.99,295.88,D,26.99,17,11,14660.0,57.0
d540f9cd-aeba-46f6-ab38-e14aeab09581,36 months,11.53,230.94,B,11.28,26,14,7477.0,70.5
f7c84a13-7a0b-40ca-b306-3f6a14528827,60 months,12.59,676.32,C,15.34,30,13,26365.0,32.4
e2cb45ba-3649-4cfa-817c-f233ae54ce1f,36 months,8.59,79.03,A,15.99,26,7,5446.0,90.8
1d1a79a0-81fa-437a-a37b-07f511b45cd6,36 months,18.85,144.5,D,15.71,20,11,12603.0,65.0
4379b885-b454-483f-b7aa-92766f99b489,60 months,14.52,470.78,C,18.08,24,20,21312.0,26.6
40ce8298-89f6-48ab-bb4e-3bf6941db49f,36 months,9.17,191.28,B,21.03,18,11,6842.0,45.0
1ae2c422-ecf3-4d0e-b5c9-b6de74ebf813,36 months,16.59,177.25,D,12.47,20,14,10372.0,63.0
86a351fd-d95c-4f11-86a3-8254dc9240e6,36 months,13.11,506.21,B,33.97,32,13,22884.0,78.1
b382ff40-44a1-4111-bac0-92ffea3765f4,36 months,12.85,268.98,B,21.92,19,15,8644.0,43.4
800a3700-4091-4a14-9eb3-06a48f086f3d,36 months,7.89,281.58,A,29.54,13,7,7348.0,43.7
97d54b5e-14a0-4bbd-b0c0-8055aa29deb8,60 months,25.81,745.71,E,10.73,17,12,3796.0,12.9
fd3c47da-80e4-4783-af77-fa09fae0cbe1,36 months,5.32,873.33,A,9.12,15,14,15656.0,46.9
1a862b00-071c-45ef-b4d8-84426ba74080,36 months,20.99,120.55,E,36.18,23,10,2307.0,39.1
18434d3c-667e-4ff3-9102-50ee1331e483,60 months,13.67,230.98,C,11.1,14,9,19768.0,48.5
f7d2e1d4-8140-46cb-aa3a-732f862dff4b,36 months,10.64,325.69,B,30.51,25,13,26601.0,61.4
cd2325f4-225f-4ca1-ab21-0224d5a09410,36 months,11.99,200.09,C,16.19,18,15,7582.0,29.7
f03fd669-3ab4-4fc0-a1b3-b1a3a07adb2e,36 months,11.53,494.86,B,35.9,20,19,13406.0,48.6
7e642e28-f958-4649-831f-6b675a358e5c,36 months,18.55,312.38,E,17.73,17,15,1125.0,19.1
82abea6c-f6ee-4dab-99a1-e0986b11f343,36 months,7.89,375.43,A,9.26,33,12,8364.0,26.5
33ba80a1-4f7d-4425-ade5-5d7035350dca,36 months,6.03,365.23,A,28.94,23,15,20251.0,21.5
b5f917cd-2302-4084-8486-203624b6aba7,36 months,9.17,229.53,B,16.26,21,14,7850.0,33.0
ce6cea6f-6dc1-43ac-b8cd-3a95e70c1473,60 months,14.49,376.37,C,18.41,24,15,52817.0,79.5
5fb986c8-8af9-428b-933f-ca2a38444a4e,36 months,12.69,150.96,C,5.55,17,4,1928.0,29.2
b75114b3-3200-4dae-bd35-e1ee1c894a68,36 months,11.99,498.15,B,8.53,24,6,7458.0,77.7
fab9e7b6-aa42-445c-948d-233d8f2466e5,36 months,6.97,370.37,A,12.79,17,26,26480.0,25.8
bfbef1ee-1561-41bc-8389-dcfc17c3cc7b,36 months,13.66,238.09,C,27.15,22,29,55768.0,69.4
51b0a39f-835b-4f04-a938-89f2cfb6d67c,60 months,19.99,264.89,D,6.2,21,16,7216.0,32.8
5d2512a7-590f-437a-b0c3-9f4c57077b63,60 months,27.27,613.94,E,31.7,8,13,10582.0,85.3
1857737b-4765-4f89-914f-e8ae11316ffe,36 months,21.15,117.98,E,5.71,11,6,923.0,40.1
083f8127-f7fc-4cbd-841a-f8e0c5763e1d,36 months,10.56,1040.99,B,12.53,13,13,2565.0,13.6
4e32993d-78ca-4092-949b-2a0ab19eb1f3,36 months,11.53,1154.66,B,28.2,35,13,96567.0,84.0
226893a1-aebd-4649-ad02-f03c27a727af,36 months,12.49,267.6,B,17.23,16,10,13296.0,43.2
eb6da5bb-c7e8-40a3-9361-93c7622ab597,60 months,9.75,844.97,B,21.64,45,11,20599.0,32.6
e60ccf12-ab12-446e-9ecf-5ee3a1ce8f56,36 months,10.99,310.98,B,12.19,11,9,8175.0,79.4
9b72634c-aa74-42f6-ad6f-56941316263c,36 months,13.99,170.87,C,5.68,29,6,1066.0,14.0
43f52ceb-c7b6-49d5-a74e-9a7e702d76b9,36 months,8.24,220.14,B,16.42,16,13,6650.0,26.5
bd7c7a50-a088-41fd-9eb1-65e03a1f5c57,60 months,8.67,514.97,B,11.25,16,5,13337.0,46.8
4473f7dd-81ff-4211-be56-709a107f3ee7,36 months,9.44,640.1,B,11.59,7,7,15749.0,50.6
64da14d4-b7e1-4ff1-a9a0-9f3f20beb8b9,36 months,6.39,514.07,A,13.12,16,12,4341.0,8.9
81785133-c758-402d-afd3-4b7cedb921a0,36 months,16.2,458.33,C,13.13,20,11,9643.0,77.8
61c118e3-2acb-4801-8789-d947db0fec27,36 months,11.49,32.98,B,17.89,15,12,13465.0,50.8
f1679fb9-81a9-4b1c-9d3e-54a70392e8fc,60 months,11.99,222.4,C,20.97,13,11,17137.0,58.9
a3446b98-7fc8-4ed8-8c31-ad78b1af1f32,36 months,14.33,206.03,C,19.11,20,20,1239.0,7.8
360ea943-b113-480d-8f13-13a8cf58fc8b,36 months,16.99,251.32,D,4.99,11,6,6045.0,57.9
7dea2826-8b02-4571-9ca5-daecddce0747,60 months,13.35,481.59,C,12.69,21,17,26934.0,51.0
00636d74-b685-448b-b3e8-ac6f27bf31ca,36 months,15.31,835.62,C,13.95,25,17,36524.0,75.6
65b39dc9-e1fb-41e3-87e1-6f7baed09e06,60 months,16.59,649.69,D,27.52,20,18,10992.0,50.4
c61d6d3c-e1df-44b7-a524-4ab555c523e5,36 months,7.62,311.62,A,12.42,16,7,1972.0,16.2
7883147c-a28d-4de7-8f45-3a239b2c75b8,36 months,7.96,37.59,A,5.04,8,23,655.0,1.4
46944084-acd9-4f12-bf74-53840eb40bf6,60 months,18.25,816.95,E,29.8,23,10,46999.0,76.2
359e57d1-d47d-4d5c-8b27-f0776a08a2ae,36 months,17.86,96.52,D,21.65,24,14,5162.0,82.0
d217c8b8-ba94-4338-9759-7b693b0d1d6a,60 months,24.5,435.89,F-G,17.42,25,11,10297.0,90.3
a73b8ce6-ee47-4cbf-9678-36b9f0bb963f,36 months,17.27,283.62,C,13.95,14,10,7001.0,55.6
c763e5f7-0be6-4a7d-8dfe-f521a47f540b,36 months,13.35,392.81,C,9.98,25,7,6240.0,59.4
4d994448-0073-492a-921b-42767ad415ae,60 months,12.79,289.87,C,20.47,14,30,8833.0,35.3
9495fedf-3af9-414a-9c2a-375351de9880,60 months,24.99,440.19,E,30.63,40,8,10220.0,52.1
1edeff84-6ff0-49a8-afca-a94e9db08114,60 months,9.71,253.26,B,20.08,19,10,3881.0,21.0
b3abe4d2-1975-460d-bc55-9f8d8fa8550c,36 months,18.55,801.44,E,30.77,24,16,21020.0,48.1
a80a76ca-9c90-4cf5-baa6-949e7523b6e5,60 months,12.29,268.7,C,13.89,18,11,6681.0,26.2
b2868516-f88b-4730-a652-e3c1b4b35bdf,36 months,6.62,92.12,A,21.64,31,9,8187.0,41.8
004f723d-abc1-4cee-b230-3411364c6548,36 months,19.19,259.11,E,30.39,23,8,9321.0,81.1
dcc786cc-f776-46e6-b213-58be8c01bfd2,60 months,18.25,408.48,E,22.26,31,12,10026.0,59.7
3dd0a400-d23a-4c44-8a1c-65d77ee7b887,60 months,9.99,594.78,B,13.0,19,26,27898.0,12.1
316b5803-8300-4c1b-afb4-c1c01ba02fb8,36 months,19.99,241.54,D,12.48,6,6,4123.0,29.0
ab2ab502-5101-48fb-a272-3559cf04e7ab,36 months,15.99,210.92,C,25.81,12,17,10744.0,30.9
c7ad01a4-748b-4716-b5c2-c7bcad2226ff,36 months,9.17,382.55,B,15.38,21,8,5132.0,23.9
7299a337-1699-431f-a6bd-9fbb6dac9963,36 months,11.49,237.4,B,21.6,13,11,9475.0,64.5
1ab7baf1-3fa7-4dee-889d-24c6629da4b5,36 months,11.22,197.06,B,28.11,11,22,22338.0,34.8
14c77816-a7af-491c-b916-a326d5f3a06c,36 months,15.8,560.94,C,18.54,15,15,21386.0,65.7
8909aa7a-f62e-4681-b5ce-86b2b86a1558,60 months,20.0,529.88,D,33.36,26,9,14090.0,46.0
911e2476-e962-4d22-aa91-64dbe71e265b,36 months,9.92,128.92,B,9.38,14,10,5723.0,14.2
c1e36979-181c-4b92-9e02-043febfa9584,36 months,7.69,155.97,A,27.92,14,8,13306.0,37.1
72d2b77b-ba6e-4580-ba7d-2f0f57234302,36 months,11.47,435.1,B,28.81,22,15,38057.0,63.7
53525049-30eb-49a8-bb60-ff9cf56e03be,60 months,9.93,593.96,B,28.71,14,15,16692.0,39.0
0f434981-e0f3-4b5c-bfca-b6a5c199672c,36 months,14.65,455.33,C,26.15,16,25,7135.0,84.9
2b2aa75b-ef36-47cf-a610-ac772b80571f,60 months,17.27,439.97,D,35.46,23,9,28362.0,57.4
c31fa20a-af06-489b-b19c-0fd062335a1e,60 months,16.99,869.66,D,31.73,26,19,49463.0,89.0
4002686a-6f49-4b15-9fbf-c69f76b0d25a,36 months,13.99,136.7,C,27.79,9,5,10820.0,72.6
3033a595-1574-486e-a2d7-e2df4d5c1bd3,36 months,11.99,464.94,B,25.83,14,36,29075.0,82.4
b6d959b6-a22f-415e-997e-6800e49dbcb0,36 months,9.71,224.92,B,24.75,20,22,5835.0,39.7
e7a045a6-5675-4386-ac96-dd3f30fa5943,36 months,11.47,527.39,B,12.1,16,9,4089.0,35.6
b8555e57-ec0c-43e6-8dcb-5e8a16f23593,60 months,11.99,533.75,B,18.5,17,8,22271.0,90.0
4c60b943-6e9e-439b-a5f6-d59a75a90d0a,60 months,14.48,705.54,C,13.53,19,12,30802.0,67.4
8e894d9e-3fab-4f6a-94a1-1d48bef5ecef,60 months,19.99,529.77,E,24.76,9,11,8244.0,54.2
da05e599-8c43-4f25-9ec1-5be172bf5e36,36 months,12.62,268.09,C,14.64,14,10,19696.0,63.5
d43804d4-51ab-4c53-935f-20dd0c88e98b,36 months,12.99,269.52,B,19.53,20,5,17768.0,91.6
cf70c523-2a00-4cc2-9360-b8428f5f7d87,36 months,17.56,272.19,D,24.1,19,7,4295.0,49.4
36973e9a-15c7-40b6-b470-58ce64b842da,36 months,17.99,260.27,D,21.9,15,10,2949.0,24.2
52c5c4a1-24ef-458c-b167-e67c93bd10d8,36 months,9.99,271.01,B,27.32,21,12,20623.0,79.0
1fc6059c-d01a-4da1-88e7-5207be4940de,36 months,17.27,178.94,D,6.95,8,5,1807.0,60.2
3b57aac8-286d-4fe0-8163-da93aa6b8149,36 months,7.9,657.1,A,17.58,32,5,20938.0,74.0
0cf08d69-622f-47c7-aa1d-0bc8fdcf84d6,60 months,24.99,853.96,F-G,38.11,16,10,7573.0,35.6
a21d0f88-fac2-4b78-ae3a-4b5e841629e6,36 months,6.89,462.41,A,23.57,14,13,10302.0,35.4
1f4e3cb4-376b-48f5-a1f1-51ec4976eaa9,36 months,12.49,234.15,B,9.95,34,8,9226.0,88.7
0f1173c8-8b5c-40d6-9199-f74ce600bf42,36 months,14.99,1213.12,C,31.79,38,10,128317.0,93.0
f7f4a3ae-3dab-4dd9-812b-dab7207a0d8d,36 months,12.99,336.9,B,23.09,14,16,11604.0,49.6
f645e6f4-28ae-489c-9b29-83e1f73c02b6,60 months,10.42,240.29,B,19.5,12,16,6842.0,13.5
c765f6bb-0c78-4299-ae5c-243690573522,36 months,10.99,826.54,B,36.83,20,20,71252.0,62.8
bcef8cbc-eda4-4d72-9aea-f8a2380b19cb,60 months,24.5,379.22,F-G,7.99,12,3,8966.0,87.9
8b0efd63-f745-43af-915f-06bda4ac3d84,36 months,17.99,867.54,D,26.72,14,11,7812.0,56.8
03659669-db99-4a4e-b7a3-11463bec9961,36 months,12.49,401.39,B,12.29,23,7,6765.0,69.0
a1d3342d-7885-4d3b-bd85-d20b10fe68a7,60 months,18.92,414.35,D,13.46,17,14,17546.0,76.0
73725881-1e78-436b-8750-b084006bf52f,60 months,15.02,238.01,C,15.46,8,4,110.0,2.7
f48dc879-91d7-4a55-ba6a-19dda7eda878,36 months,14.33,618.09,C,16.75,14,21,20618.0,51.4
57110b20-ee5e-4db8-9ac1-79bb799b75ea,36 months,6.03,213.05,A,7.2,21,9,2310.0,4.2
33161730-a9aa-402b-91cd-f919211ac23a,36 months,10.42,324.65,B,17.24,15,25,11313.0,22.6
6b2a700d-ca5c-4a5f-b206-096cc3f51d93,36 months,8.19,659.91,A,2.07,12,13,12355.0,23.1
441e4de2-745b-413a-91e3-744b0dded0a2,36 months,16.99,427.78,D,23.32,17,23,11797.0,35.1
e6d119e7-d71f-42eb-9388-afeb3ca606a8,36 months,8.18,377.04,B,15.94,26,8,26724.0,96.5
04610235-93bc-4554-98b2-d5bc6953b602,36 months,11.47,329.62,B,6.96,29,8,50863.0,99.0
71b26dc8-523a-43e1-9411-f1a9a54f7402,36 months,20.99,301.36,E,25.82,28,6,8716.0,80.0
3ab77311-3ddb-4aa8-b015-b77d9fb8536d,36 months,19.52,276.9,D,11.0,37,10,10434.0,57.3
f80b79e7-c592-4fc1-a86d-a26fea45b7a3,36 months,6.03,251.1,A,13.7,26,5,9661.0,70.0
66d6c7d4-8934-46ee-8246-9cc062b97a12,36 months,11.99,265.68,C,7.84,17,13,9149.0,35.3
e311bcef-1121-4e0b-8394-582f089bbb80,36 months,12.69,402.54,C,22.14,14,15,14759.0,92.8
38b80960-428d-4d72-95ff-6d0457a2e021,60 months,12.62,360.95,C,19.42,18,9,15976.0,73.0
083ee7b1-db9b-4c85-9008-3a26189635ae,60 months,13.49,414.09,C,4.69,16,5,17394.0,67.2
b5ba6877-ac97-4a62-8344-602439515a53,60 months,20.49,326.57,E,21.22,20,11,11207.0,60.6
98e56298-f6fc-4f97-87d6-5a63eecfa5d3,36 months,15.99,597.59,C,16.52,10,4,3608.0,35.0
b6b9516e-5dcc-4081-b333-15e3f66f565b,36 months,11.55,321.75,B,20.07,13,13,9291.0,39.4
1464f6c3-9c35-4325-ab53-156985d785e7,60 months,21.67,377.88,E,30.15,26,16,7089.0,52.1
28e1dbe7-e77d-4c74-b271-78f8e42078e5,36 months,20.0,260.15,D,20.64,17,4,27755.0,103.6
2885d57a-6bec-46df-8e67-53cf7f6a7227,60 months,13.98,232.58,C,5.89,20,10,10247.0,56.6
88f48925-a5c8-4fa5-81e3-23ca874f4086,60 months,24.5,581.18,F-G,9.57,19,10,13881.0,71.2
c77d47ab-7785-4535-96e2-310dd454f3b5,36 months,7.39,372.67,A,12.47,19,11,10841.0,30.2
dbf4d06b-332e-4505-8ca3-e42b6767ba3c,36 months,9.17,153.02,B,31.17,32,32,100785.0,84.9
aa17d116-c45a-4781-ae7c-db5c60427bf7,60 months,17.57,503.21,D,11.28,26,21,15534.0,82.6
34e12db6-42dc-407c-a3cc-632072029295,60 months,15.61,578.68,D,16.3,16,9,6529.0,35.1
650fb977-2bdb-4971-ba29-f7b7a4db2a4d,60 months,16.02,428.19,C,7.92,8,3,7215.0,66.8
5356a567-56d0-49ed-9a6a-c0d5aa2f1763,60 months,15.61,723.34,D,37.95,20,12,22382.0,65.0
5babb895-a519-4c91-91c1-10e20ba00e1a,36 months,14.31,376.76,C,19.94,23,13,10386.0,59.7
05a8fc96-4357-4a53-bfa6-77829c742a09,36 months,11.47,329.62,B,22.82,15,9,12278.0,69.0
2cd09e09-0575-451e-9263-216a36c096a3,60 months,13.18,403.22,C,30.32,29,21,10702.0,29.0
07db959a-43c7-47b3-b7c3-c61b47cba42f,36 months,7.39,279.51,A,12.9,17,9,24705.0,70.4
ce585120-e0e1-4126-8a88-be3205711449,36 months,11.53,791.77,B,16.05,19,19,41468.0,60.1
469097ca-28b5-4fd5-b8e6-db57a8f3c81d,36 months,12.69,335.45,C,17.6,17,9,8724.0,58.2
352fcc97-e0ad-4809-bb47-0d64599e350c,36 months,14.64,62.09,C,19.11,28,7,1203.0,49.0
bbc56703-c007-4e01-8692-f07849c3d132,36 months,13.05,134.88,B,17.45,28,8,39544.0,91.1
3baf0c8a-9f2a-4c38-b72c-367166093f46,36 months,9.75,514.4,B,5.38,16,8,9966.0,80.0
99e62105-dbb7-4c71-9d07-451a9c371d5e,36 months,16.78,937.46,C,27.96,24,16,37616.0,82.5
fffa0aa1-b639-4f4e-a6c5-104078bfdd9b,36 months,13.49,122.15,C,18.38,18,7,6462.0,72.6
a2f42475-b001-4b3b-afee-31064d2adc61,60 months,15.61,289.34,C,23.63,18,7,11019.0,68.9
902881dd-d9bb-4628-8101-e409aff35afa,36 months,9.49,768.68,B,17.23,39,13,9861.0,45.7
e0618614-4581-498d-9333-9dfb0b0298c4,36 months,13.67,68.04,B,18.52,26,8,1370.0,18.3
dadda1df-4742-4abf-a9cc-20ca64d07a39,36 months,7.26,172.03,A,15.16,8,5,5561.0,49.2
14916af2-94d2-43e7-a057-cc5ee36099f6,36 months,12.69,704.45,C,17.21,20,10,16585.0,69.4
39f393df-3150-4b3f-affe-0903693cb2bf,36 months,13.33,507.8,C,12.46,16,4,4129.0,49.2
82132b47-f32c-45b6-86b9-829767a2dd98,36 months,12.74,167.85,C,8.04,12,6,6584.0,56.3
e2cf3d9a-bcfa-4b96-8642-2669bef14afa,36 months,12.99,505.34,C,43.2,18,20,21981.0,82.9
525080e4-fb9f-4fcc-8b2a-636ec2b3cfab,60 months,24.5,399.57,F-G,32.13,12,12,14480.0,78.3
30f9117c-b27a-4641-8591-d24db146e879,36 months,13.67,952.5,C,14.22,16,18,14973.0,50.8
54948373-e9cf-493d-9460-a4397b886be2,60 months,12.74,407.17,C,15.56,15,8,10138.0,56.3
b3876a75-4183-442c-a2b2-727cf2178b9c,36 months,19.52,313.82,E,29.04,46,11,4857.0,51.1
2d8f299d-63f3-4762-9ec6-0b025d9a0f52,36 months,9.75,316.68,B,20.76,17,9,12264.0,47.5
a14f2a42-ea7b-46da-930f-bfbf01aa3c0a,60 months,10.75,683.13,B,17.78,27,13,31.0,0.1
8d143611-ac60-4a58-a598-9be213045b22,60 months,30.65,589.57,F-G,8.08,15,9,10100.0,45.1
2910d487-b4e7-4513-8572-47f45da49452,60 months,15.05,833.57,C,26.69,15,12,48508.0,85.0
8af72f04-1210-4b90-a6c4-c757f3ec2d53,36 months,6.92,154.21,A,8.84,14,8,6049.0,55.0
a3618220-63e5-4eb7-8b01-34de80388512,36 months,11.47,346.1,B,11.86,22,11,7165.0,73.9
97059a69-b403-435b-9d7d-a57f846222a2,36 months,10.49,233.99,B,22.53,14,12,25512.0,35.7
8df4cb4f-d3f1-41b4-9508-0efda05627b2,36 months,14.09,644.22,B,11.31,21,6,4873.0,90.2
1567605e-98fe-40f1-a634-d3f24cbd5d4f,36 months,12.49,334.49,B,16.7,27,12,7555.0,45.2
c261f44e-b217-4234-8ef5-9ccbe100e12d,60 months,13.99,395.48,C,13.15,14,19,15300.0,47.5
dd217eeb-a20f-43d5-bcc7-7ce760da93a7,36 months,10.99,327.34,B,21.8,24,2,11373.0,94.8
de3dc826-13bb-485e-b539-c33f698b5b2a,36 months,16.99,577.5,D,10.88,33,3,6109.0,45.3
2a5b13b2-d1bf-4e29-a072-c325126876f9,60 months,12.29,403.05,C,33.11,19,14,18197.0,45.0
c7928f22-9092-465e-a54e-dbf1833dcff1,36 months,18.06,66.94,D,17.09,20,11,1738.0,56.1
53115029-37d5-4464-82ac-4a83dd76622b,60 months,10.99,277.16,B,7.22,25,6,4294.0,19.5
8cf2161a-b0b5-4677-a365-3cf24c8e8775,36 months,7.21,309.74,A,23.71,12,10,6318.0,19.3
e15e155c-78e3-41c8-9ea2-e77e2b262151,60 months,20.2,266.06,D,26.55,17,8,9121.0,82.9
c7509556-47d0-477c-b0cf-8e9b4019533d,60 months,11.44,345.91,B,3.72,14,15,7464.0,12.9
73083433-9ef9-456e-a348-912807bc792d,36 months,11.49,138.48,B,21.27,6,4,2650.0,71.6
b6e7b116-3a1e-4bc3-a1ec-2b3c9b8bda64,60 months,13.99,465.27,C,22.9,15,13,18058.0,63.6
7bc44dd9-d338-47eb-8257-cf85d6190ee4,60 months,16.29,440.51,D,17.62,21,14,20070.0,70.4
c88003e6-2aeb-40ad-ba4e-8d1b33a16891,36 months,7.26,774.91,A,19.82,16,16,19854.0,43.3
2d41ea0f-55e7-4751-a1f4-081e0a4a5a6f,60 months,24.74,963.57,E,21.63,20,8,20403.0,70.4
29a3da28-27a2-4ee0-94a8-826b253dcdbf,36 months,9.17,637.58,B,22.18,19,10,11844.0,48.7
8bb900c7-35df-402e-a93c-8d4b58a2f2cf,36 months,10.99,327.34,B,15.3,18,13,10602.0,35.6
ba523241-c3aa-48ab-96a5-abbee8849ef8,60 months,12.74,339.31,C,26.23,24,13,22215.0,29.7
a341655e-e5d4-4f62-8565-33aade1bf3d9,36 months,10.91,163.49,B,12.1,15,16,4176.0,14.3
18ad1aa1-9842-4333-af13-1ba295a22448,36 months,13.99,41.01,C,27.88,15,16,10196.0,71.3
ca58350d-45d3-4bd9-a85e-3c9f13f76ff7,36 months,13.99,177.7,C,19.02,12,8,12582.0,86.8
0fba040a-8cea-4499-83c4-06292fe4d09d,36 months,10.99,589.22,B,30.8,18,10,29402.0,89.1
300cba2c-a57f-4964-8d80-0e513e25de81,36 months,13.99,287.06,C,23.64,13,16,6424.0,45.6
d38dd58f-6ee5-4bc4-801c-0d28514fceca,36 months,12.29,243.48,C,8.63,21,8,1843.0,11.2
7f29bd7f-a4a4-4cc8-b57e-1be84f78440b,60 months,17.57,623.98,D,6.41,26,5,3820.0,49.0
e97963a0-4bf0-4769-a07a-908506b8290e,36 months,8.99,763.09,B,24.68,20,13,120518.0,66.0
a59aa8ac-d5c3-43c7-98a6-eca1f70ec813,36 months,11.49,131.89,B,26.59,31,11,8545.0,52.4
f85707b8-9e8f-4296-bcbe-08265cf53dc5,36 months,12.62,335.12,C,11.9,14,9,5279.0,94.3
8e6d02a5-4d76-4aac-afe8-e2a397d1a16a,36 months,11.06,157.29,B,4.93,9,5,4279.0,54.9
453a8333-aa68-4d19-a937-a4127e1a9d92,60 months,22.95,422.43,F-G,24.12,29,11,14340.0,85.4
c9816263-daa9-4390-a382-fefd7540e4c4,36 months,16.99,984.77,D,19.13,16,22,35507.0,54.8
0689c94e-3be8-4202-9f95-4c43a95b2f06,36 months,15.41,906.53,D,25.44,16,10,54876.0,86.0
fdc80007-5207-4fe3-bf80-375e14c6408e,60 months,17.57,880.61,D,37.46,21,16,49130.0,82.0
f5e8e067-9f5d-4554-ae31-20875fdfe13a,36 months,10.56,162.66,B,25.36,8,5,0.0,0.0
c1be2b70-bbac-4933-b3ef-002cce997763,36 months,16.14,387.49,C,9.31,33,10,6174.0,76.2
3436c9ef-87d8-4161-a0e1-d8670ec0bb3c,36 months,9.43,512.01,B,14.93,11,23,1670.0,2.9
f7508993-b825-4919-8df6-739305175163,36 months,11.47,527.39,B,10.73,19,6,14247.0,28.7
6f167d38-bdf5-4d6c-add0-339bf696eeba,60 months,17.27,599.96,D,37.8,37,17,16394.0,36.4
17682ae6-5631-4bf6-818d-d04f9520da37,60 months,26.77,547.17,F-G,31.73,13,9,16664.0,88.6
46071c8c-471d-4286-af8a-d2decbe6caa9,36 months,9.16,318.75,B,31.78,36,15,12100.0,53.5
9b7ad542-343a-43e5-a8ce-6b7170463d7a,36 months,12.79,99.94,C,16.04,9,4,425.0,53.1
790b5c48-1340-47ca-b886-d591fe08b16b,60 months,18.99,570.58,E,31.08,45,9,3837.0,56.4
e9489639-9499-43b6-b2d5-9c586460fecf,36 months,14.3,308.92,C,13.84,33,13,15792.0,63.4
d62bf1f0-63e1-4091-9a12-08174b6e01b5,60 months,19.19,781.36,E,38.69,26,11,6691.0,26.3
70ad9079-739b-4ce6-962b-3a101f5201fe,36 months,11.99,318.82,B,12.5,23,7,9615.0,90.7
ba5272bf-91bd-417b-bffb-2af61bfb315f,36 months,7.49,93.31,A,15.88,37,9,16960.0,65.0
51ceb9fa-6fe0-4217-a588-78b8b136c90a,36 months,11.14,459.28,B,12.18,18,7,11678.0,73.9
c3ab5ed2-1dcb-423b-93ad-dd9ce5d7bef2,36 months,15.61,167.84,D,26.6,11,20,4758.0,44.1
54299396-d364-4110-8110-a0f19e9c8df9,36 months,15.31,250.69,C,34.48,10,8,8220.0,78.3
deb1a81b-88c6-4fe3-8c84-e84696e83deb,36 months,18.99,722.03,D,38.86,29,8,18407.0,78.6
1a9fad50-5403-4c11-ab46-d3eef3a5fb7b,36 months,16.02,492.34,C,36.59,15,10,9666.0,49.6
b9d3492d-0992-45ac-b46f-feda6b6fdc6d,36 months,17.57,834.64,D,17.6,40,19,36829.0,41.1
a4b34f9e-b13a-459a-9810-8edf796e9e59,60 months,15.61,364.69,D,2.87,18,6,6330.0,37.1
85c37821-555b-430a-aae4-9b61b3bf264b,36 months,9.99,193.58,B,24.36,14,11,7372.0,59.9
0beb5337-b4f1-4d77-8f7b-18c18b61e1f0,36 months,12.99,336.9,C,21.6,15,8,4477.0,65.8
a670028d-75c3-4d49-a24a-a0deda7c433b,60 months,14.65,519.35,C,30.77,15,26,14782.0,51.6
2c9a9857-7710-461b-99ff-c49010351717,36 months,6.62,614.08,A,5.06,13,8,8477.0,22.5
d7cfdb95-469b-4d52-ac0c-b4480c580734,36 months,17.27,375.77,C,19.77,18,7,3789.0,59.2
5b56792f-2a62-42b5-99f6-86bde14a4598,36 months,7.34,186.2,A,18.48,5,13,6052.0,15.1
edc1e627-0020-4e20-87e1-d5ba5571c461,60 months,13.99,651.37,C,18.93,21,8,34165.0,72.2
6aec24d2-fa01-47ef-9a9a-d99953833d7d,60 months,19.52,409.15,E,14.73,20,16,9446.0,49.5
8171dbfa-89aa-4680-bc10-7ff74ea78476,36 months,12.99,168.45,C,11.03,23,7,9081.0,83.3
0a22a759-e8d1-4cc8-bbc2-5a723fbb4d1a,36 months,11.22,164.22,B,31.75,15,8,8680.0,78.2
4727d6e8-6e81-4a60-9513-ea408f479e50,60 months,14.3,351.37,C,18.65,47,12,25898.0,72.3
3dd654ec-d91e-43d4-bd13-ad9ea068a5c4,60 months,13.58,576.28,C,5.69,12,6,910.0,17.2
7b752335-f91c-4e40-a491-7cd6c1613aa8,36 months,11.99,199.26,C,8.14,22,5,2771.0,57.0
3f74a2aa-ec1c-46b3-bdc6-96fae4f42332,36 months,18.99,549.77,D,11.1,22,13,4527.0,36.2
64db4ff0-49c3-4ac2-bfef-1d1e633b9bd4,36 months,11.67,495.86,B,17.02,15,10,7475.0,65.0
97dd442c-6374-47ff-97a9-6e90ea560b4e,36 months,8.18,377.04,B,14.13,13,11,17507.0,75.8
204ce3c2-ed86-482b-91a9-efa2c2a1e010,60 months,16.99,372.71,D,15.95,9,17,19320.0,52.6
08b13398-f699-46c9-8a8a-21b4e27e7f6c,60 months,17.57,251.61,D,35.55,18,16,4052.0,23.7
69e81dc5-e035-43a8-bbe2-3c5068d2bf81,36 months,7.39,111.81,A,16.72,15,13,32616.0,86.3
6afa6238-f10c-4291-a811-65979e770697,36 months,6.39,220.32,A,17.38,39,12,9469.0,33.9
212fa021-8427-4a1c-b341-a00f048e301d,36 months,10.91,326.97,B,22.8,16,8,2845.0,15.9
f6066a9d-30e5-4d0f-8b5a-46701195a299,36 months,16.02,844.01,C,20.87,8,8,42189.0,80.5
