dpd,credit_limit,mobiLoansScore,probability,id
27.0,17700.0,638.0,16.72,53525049-30eb-49a8-bb60-ff9cf56e03be
28.0,6700.0,642.0,16.18,0f434981-e0f3-4b5c-bfca-b6a5c199672c
5.0,25200.0,508.0,33.22,2b2aa75b-ef36-47cf-a610-ac772b80571f
9.0,8200.0,485.0,36.3,c31fa20a-af06-489b-b19c-0fd062335a1e
33.0,26000.0,252.0,65.88,4002686a-6f49-4b15-9fbf-c69f76b0d25a
5.0,10900.0,638.0,16.71,3033a595-1574-486e-a2d7-e2df4d5c1bd3
13.0,1900.0,503.0,33.86,b6d959b6-a22f-415e-997e-6800e49dbcb0
4.0,20200.0,654.0,14.67,e7a045a6-5675-4386-ac96-dd3f30fa5943
15.0,700.0,714.0,6.99,b8555e57-ec0c-43e6-8dcb-5e8a16f23593
4.0,8100.0,399.0,47.28,4c60b943-6e9e-439b-a5f6-d59a75a90d0a
16.0,13300.0,564.0,26.17,8e894d9e-3fab-4f6a-94a1-1d48bef5ecef
24.0,21500.0,593.0,22.49,da05e599-8c43-4f25-9ec1-5be172bf5e36
55.0,16100.0,691.0,9.86,d43804d4-51ab-4c53-935f-20dd0c88e98b
39.0,6100.0,646.0,15.7,cf70c523-2a00-4cc2-9360-b8428f5f7d87
15.0,23500.0,457.0,39.77,36973e9a-15c7-40b6-b470-58ce64b842da
1.0,2400.0,641.0,16.19,52c5c4a1-24ef-458c-b167-e67c93bd10d8
59.0,4800.0,663.0,13.45,1fc6059c-d01a-4da1-88e7-5207be4940de
9.0,8600.0,639.0,16.43,3b57aac8-286d-4fe0-8163-da93aa6b8149
23.0,1100.0,392.0,48.13,0cf08d69-622f-47c7-aa1d-0bc8fdcf84d6
1.0,5000.0,428.0,43.42,a21d0f88-fac2-4b78-ae3a-4b5e841629e6
40.0,13200.0,622.0,18.75,1f4e3cb4-376b-48f5-a1f1-51ec4976eaa9
16.0,10900.0,707.0,7.93,0f1173c8-8b5c-40d6-9199-f74ce600bf42
8.0,14500.0,627.0,18.09,f7f4a3ae-3dab-4dd9-812b-dab7207a0d8d
1.0,3600.0,712.0,7.17,f645e6f4-28ae-489c-9b29-83e1f73c02b6
43.0,12600.0,520.0,31.66,c765f6bb-0c78-4299-ae5c-243690573522
46.0,17900.0,495.0,34.81,bcef8cbc-eda4-4d72-9aea-f8a2380b19cb
24.0,9800.0,679.0,11.47,8b0efd63-f745-43af-915f-06bda4ac3d84
13.0,800.0,546.0,28.42,03659669-db99-4a4e-b7a3-11463bec9961
35.0,8100.0,465.0,38.79,a1d3342d-7885-4d3b-bd85-d20b10fe68a7
15.0,13800.0,462.0,39.35,73725881-1e78-436b-8750-b084006bf52f
50.0,2200.0,544.0,28.77,f48dc879-91d7-4a55-ba6a-19dda7eda878
16.0,6900.0,693.0,9.58,57110b20-ee5e-4db8-9ac1-79bb799b75ea
4.0,6800.0,591.0,22.6,33161730-a9aa-402b-91cd-f919211ac23a
14.0,1100.0,489.0,35.69,6b2a700d-ca5c-4a5f-b206-096cc3f51d93
11.0,2400.0,720.0,6.26,441e4de2-745b-413a-91e3-744b0dded0a2
9.0,2100.0,707.0,7.85,e6d119e7-d71f-42eb-9388-afeb3ca606a8
40.0,2000.0,677.0,11.69,04610235-93bc-4554-98b2-d5bc6953b602
33.0,7600.0,652.0,14.89,71b26dc8-523a-43e1-9411-f1a9a54f7402
26.0,10300.0,698.0,9.02,3ab77311-3ddb-4aa8-b015-b77d9fb8536d
18.0,6900.0,576.0,24.65,f80b79e7-c592-4fc1-a86d-a26fea45b7a3
12.0,3200.0,555.0,27.41,66d6c7d4-8934-46ee-8246-9cc062b97a12
35.0,7500.0,699.0,8.93,e311bcef-1121-4e0b-8394-582f089bbb80
1.0,15300.0,417.0,44.92,38b80960-428d-4d72-95ff-6d0457a2e021
47.0,6100.0,669.0,12.73,083ee7b1-db9b-4c85-9008-3a26189635ae
0.0,14400.0,560.0,26.58,b5ba6877-ac97-4a62-8344-602439515a53
13.0,9200.0,689.0,10.2,98e56298-f6fc-4f97-87d6-5a63eecfa5d3
12.0,5300.0,410.0,45.97,b6b9516e-5dcc-4081-b333-15e3f66f565b
10.0,23600.0,701.0,8.58,1464f6c3-9c35-4325-ab53-156985d785e7
10.0,16100.0,412.0,45.47,28e1dbe7-e77d-4c74-b271-78f8e42078e5
29.0,10400.0,594.0,22.31,2885d57a-6bec-46df-8e67-53cf7f6a7227
31.0,4300.0,670.0,12.58,88f48925-a5c8-4fa5-81e3-23ca874f4086
53.0,14800.0,565.0,26.03,c77d47ab-7785-4535-96e2-310dd454f3b5
30.0,8300.0,599.0,21.62,dbf4d06b-332e-4505-8ca3-e42b6767ba3c
3.0,8500.0,517.0,32.2,aa17d116-c45a-4781-ae7c-db5c60427bf7
34.0,3400.0,705.0,8.09,34e12db6-42dc-407c-a3cc-632072029295
19.0,7000.0,677.0,11.7,650fb977-2bdb-4971-ba29-f7b7a4db2a4d
14.0,8200.0,690.0,10.1,5356a567-56d0-49ed-9a6a-c0d5aa2f1763
16.0,5700.0,469.0,38.29,5babb895-a519-4c91-91c1-10e20ba00e1a
41.0,16600.0,584.0,23.57,05a8fc96-4357-4a53-bfa6-77829c742a09
22.0,11600.0,644.0,15.88,2cd09e09-0575-451e-9263-216a36c096a3
41.0,18600.0,571.0,25.22,07db959a-43c7-47b3-b7c3-c61b47cba42f
56.0,2500.0,659.0,14.06,ce585120-e0e1-4126-8a88-be3205711449
25.0,14500.0,630.0,17.73,469097ca-28b5-4fd5-b8e6-db57a8f3c81d
26.0,17100.0,634.0,17.03,352fcc97-e0ad-4809-bb47-0d64599e350c
7.0,5000.0,618.0,19.11,bbc56703-c007-4e01-8692-f07849c3d132
42.0,12400.0,626.0,18.15,3baf0c8a-9f2a-4c38-b72c-367166093f46
22.0,12200.0,294.0,60.6,99e62105-dbb7-4c71-9d07-451a9c371d5e
16.0,20400.0,305.0,59.2,fffa0aa1-b639-4f4e-a6c5-104078bfdd9b
7.0,6400.0,639.0,16.6,a2f42475-b001-4b3b-afee-31064d2adc61
11.0,2200.0,619.0,19.21,902881dd-d9bb-4628-8101-e409aff35afa
27.0,11400.0,547.0,28.29,e0618614-4581-498d-9333-9dfb0b0298c4
1.0,10500.0,675.0,11.87,dadda1df-4742-4abf-a9cc-20ca64d07a39
5.0,18500.0,509.0,33.44,14916af2-94d2-43e7-a057-cc5ee36099f6
3.0,700.0,537.0,29.52,39f393df-3150-4b3f-affe-0903693cb2bf
5.0,7300.0,258.0,65.36,82132b47-f32c-45b6-86b9-829767a2dd98
57.0,1800.0,520.0,31.75,e2cf3d9a-bcfa-4b96-8642-2669bef14afa
15.0,3600.0,647.0,15.59,525080e4-fb9f-4fcc-8b2a-636ec2b3cfab
57.0,13800.0,443.0,41.66,30f9117c-b27a-4641-8591-d24db146e879
3.0,2900.0,618.0,19.26,54948373-e9cf-493d-9460-a4397b886be2
18.0,5600.0,597.0,21.92,b3876a75-4183-442c-a2b2-727cf2178b9c
17.0,6600.0,280.0,62.34,2d8f299d-63f3-4762-9ec6-0b025d9a0f52
1.0,8200.0,613.0,19.85,a14f2a42-ea7b-46da-930f-bfbf01aa3c0a
8.0,9400.0,640.0,16.37,8d143611-ac60-4a58-a598-9be213045b22
38.0,13600.0,519.0,31.86,2910d487-b4e7-4513-8572-47f45da49452
14.0,5800.0,556.0,26.98,8af72f04-1210-4b90-a6c4-c757f3ec2d53
10.0,8800.0,714.0,7.02,a3618220-63e5-4eb7-8b01-34de80388512
4.0,5100.0,676.0,11.8,97059a69-b403-435b-9d7d-a57f846222a2
30.0,35200.0,589.0,22.94,8df4cb4f-d3f1-41b4-9508-0efda05627b2
28.0,10500.0,718.0,6.5,1567605e-98fe-40f1-a634-d3f24cbd5d4f
8.0,23200.0,679.0,11.42,c261f44e-b217-4234-8ef5-9ccbe100e12d
12.0,3200.0,490.0,35.6,dd217eeb-a20f-43d5-bcc7-7ce760da93a7
6.0,18900.0,649.0,15.26,de3dc826-13bb-485e-b539-c33f698b5b2a
5.0,13400.0,409.0,45.93,2a5b13b2-d1bf-4e29-a072-c325126876f9
22.0,24100.0,708.0,7.79,c7928f22-9092-465e-a54e-dbf1833dcff1
12.0,10500.0,649.0,15.22,53115029-37d5-4464-82ac-4a83dd76622b
49.0,9900.0,612.0,20.05,8cf2161a-b0b5-4677-a365-3cf24c8e8775
14.0,10600.0,572.0,25.2,e15e155c-78e3-41c8-9ea2-e77e2b262151
23.0,5400.0,634.0,17.06,c7509556-47d0-477c-b0cf-8e9b4019533d
32.0,18600.0,554.0,27.31,73083433-9ef9-456e-a348-912807bc792d
13.0,10500.0,528.0,30.67,b6e7b116-3a1e-4bc3-a1ec-2b3c9b8bda64
21.0,7000.0,519.0,31.83,7bc44dd9-d338-47eb-8257-cf85d6190ee4
10.0,3300.0,556.0,27.21,c88003e6-2aeb-40ad-ba4e-8d1b33a16891
24.0,19700.0,611.0,20.12,2d41ea0f-55e7-4751-a1f4-081e0a4a5a6f
6.0,23000.0,548.0,28.26,29a3da28-27a2-4ee0-94a8-826b253dcdbf
24.0,16100.0,467.0,38.65,8bb900c7-35df-402e-a93c-8d4b58a2f2cf
17.0,16500.0,616.0,19.45,ba523241-c3aa-48ab-96a5-abbee8849ef8
3.0,1600.0,572.0,25.08,a341655e-e5d4-4f62-8565-33aade1bf3d9
18.0,19200.0,640.0,16.56,18ad1aa1-9842-4333-af13-1ba295a22448
36.0,9800.0,497.0,34.6,ca58350d-45d3-4bd9-a85e-3c9f13f76ff7
44.0,10000.0,489.0,35.71,0fba040a-8cea-4499-83c4-06292fe4d09d
2.0,18300.0,456.0,39.9,300cba2c-a57f-4964-8d80-0e513e25de81
10.0,3500.0,572.0,24.99,d38dd58f-6ee5-4bc4-801c-0d28514fceca
4.0,15100.0,554.0,27.31,7f29bd7f-a4a4-4cc8-b57e-1be84f78440b
14.0,9900.0,640.0,16.34,e97963a0-4bf0-4769-a07a-908506b8290e
8.0,7800.0,701.0,8.67,a59aa8ac-d5c3-43c7-98a6-eca1f70ec813
0.0,9200.0,581.0,23.8,f85707b8-9e8f-4296-bcbe-08265cf53dc5
20.0,5700.0,598.0,21.76,8e6d02a5-4d76-4aac-afe8-e2a397d1a16a
30.0,7900.0,691.0,9.95,453a8333-aa68-4d19-a937-a4127e1a9d92
24.0,14100.0,633.0,17.23,c9816263-daa9-4390-a382-fefd7540e4c4
19.0,2200.0,497.0,34.83,0689c94e-3be8-4202-9f95-4c43a95b2f06
50.0,9900.0,569.0,25.56,fdc80007-5207-4fe3-bf80-375e14c6408e
4.0,14900.0,599.0,21.57,f5e8e067-9f5d-4554-ae31-20875fdfe13a
25.0,19200.0,470.0,38.17,c1be2b70-bbac-4933-b3ef-002cce997763
17.0,2200.0,500.0,34.52,3436c9ef-87d8-4161-a0e1-d8670ec0bb3c
24.0,25500.0,661.0,13.79,f7508993-b825-4919-8df6-739305175163
28.0,4300.0,654.0,14.61,6f167d38-bdf5-4d6c-add0-339bf696eeba
9.0,7700.0,567.0,25.57,17682ae6-5631-4bf6-818d-d04f9520da37
21.0,700.0,498.0,34.54,46071c8c-471d-4286-af8a-d2decbe6caa9
19.0,5000.0,671.0,12.42,9b7ad542-343a-43e5-a8ce-6b7170463d7a
43.0,11500.0,702.0,8.52,790b5c48-1340-47ca-b886-d591fe08b16b
12.0,3900.0,702.0,8.55,e9489639-9499-43b6-b2d5-9c586460fecf
10.0,4600.0,640.0,16.29,d62bf1f0-63e1-4091-9a12-08174b6e01b5
17.0,2100.0,634.0,17.06,70ad9079-739b-4ce6-962b-3a101f5201fe
4.0,1300.0,719.0,6.35,ba5272bf-91bd-417b-bffb-2af61bfb315f
12.0,12000.0,308.0,58.89,51ceb9fa-6fe0-4217-a588-78b8b136c90a
40.0,3900.0,576.0,24.45,c3ab5ed2-1dcb-423b-93ad-dd9ce5d7bef2
30.0,9400.0,719.0,6.34,54299396-d364-4110-8110-a0f19e9c8df9
14.0,11400.0,537.0,29.49,deb1a81b-88c6-4fe3-8c84-e84696e83deb
2.0,8700.0,706.0,8.07,1a9fad50-5403-4c11-ab46-d3eef3a5fb7b
0.0,6000.0,480.0,36.75,b9d3492d-0992-45ac-b46f-feda6b6fdc6d
17.0,4100.0,464.0,38.85,a4b34f9e-b13a-459a-9810-8edf796e9e59
16.0,6200.0,703.0,8.36,85c37821-555b-430a-aae4-9b61b3bf264b
10.0,9200.0,594.0,22.22,0beb5337-b4f1-4d77-8f7b-18c18b61e1f0
40.0,10500.0,560.0,26.69,a670028d-75c3-4d49-a24a-a0deda7c433b
11.0,11600.0,716.0,6.75,2c9a9857-7710-461b-99ff-c49010351717
13.0,15300.0,668.0,12.81,d7cfdb95-469b-4d52-ac0c-b4480c580734
24.0,2000.0,550.0,28.01,5b56792f-2a62-42b5-99f6-86bde14a4598
20.0,3400.0,661.0,13.67,edc1e627-0020-4e20-87e1-d5ba5571c461
23.0,7600.0,622.0,18.76,6aec24d2-fa01-47ef-9a9a-d99953833d7d
1.0,10600.0,561.0,26.46,8171dbfa-89aa-4680-bc10-7ff74ea78476
37.0,6300.0,653.0,14.73,0a22a759-e8d1-4cc8-bbc2-5a723fbb4d1a
1.0,12000.0,527.0,30.92,4727d6e8-6e81-4a60-9513-ea408f479e50
12.0,12400.0,675.0,12.02,3dd654ec-d91e-43d4-bd13-ad9ea068a5c4
3.0,3500.0,690.0,9.98,7b752335-f91c-4e40-a491-7cd6c1613aa8
8.0,17500.0,544.0,28.74,3f74a2aa-ec1c-46b3-bdc6-96fae4f42332
5.0,13200.0,661.0,13.6,64db4ff0-49c3-4ac2-bfef-1d1e633b9bd4
18.0,10900.0,698.0,9.08,97dd442c-6374-47ff-97a9-6e90ea560b4e
20.0,27700.0,714.0,6.98,204ce3c2-ed86-482b-91a9-efa2c2a1e010
11.0,30100.0,630.0,17.77,08b13398-f699-46c9-8a8a-21b4e27e7f6c
12.0,4100.0,249.0,66.27,69e81dc5-e035-43a8-bbe2-3c5068d2bf81
12.0,9200.0,554.0,27.45,6afa6238-f10c-4291-a811-65979e770697
34.0,3200.0,393.0,47.91,212fa021-8427-4a1c-b341-a00f048e301d
52.0,21800.0,554.0,27.43,f6066a9d-30e5-4d0f-8b5a-46701195a299
25.0,4200.0,550.0,27.84,3df0ead6-f33c-4923-a25d-0a3ba71fb9ea
4.0,5900.0,531.0,30.43,3311ae89-78b8-40d0-80d4-338ddcbca427
13.0,25100.0,695.0,9.35,da2d5422-b9ef-4ca6-bf28-8548fb7b014e
8.0,8000.0,329.0,56.26,7ea4fa6b-63f3-409d-abcb-5b40213daae4
2.0,18000.0,720.0,6.16,a7bebc31-25a7-425e-b720-83a8d3d2e560
8.0,5400.0,700.0,8.77,9bfe1780-0ba6-478e-a141-3e1a4615db38
5.0,9400.0,668.0,12.98,7ef186b1-91d1-4f77-adfe-068531bc77cf
30.0,16900.0,625.0,18.47,8c717044-5a72-483f-9d6c-ea1a549c1de7
21.0,18800.0,455.0,39.98,4f761982-86e0-4585-87cb-ca8200f41423
6.0,16200.0,527.0,30.97,210c5379-6392-4a86-9396-571768e6c340
1.0,13400.0,685.0,10.59,d9198c2c-0ff4-47ab-b165-a8c818711780
10.0,20000.0,476.0,37.45,6d2b08e2-cab8-4eda-9671-8d602eb4b710
8.0,27100.0,532.0,30.25,62f96885-d94c-4447-a553-b48de1d54db3
14.0,5800.0,556.0,27.26,ba531ca7-ac11-432b-a892-184fbd82b2cd
29.0,25200.0,465.0,38.76,4188ca93-6739-4932-80dd-b7d1a9434994
26.0,12900.0,583.0,23.71,ddb25de1-2701-4e41-8083-3e596d0aa355
21.0,10200.0,694.0,9.48,a1291e11-27a7-4403-a871-13e00105167c
23.0,15100.0,695.0,9.37,28822d3b-22d9-42b3-a048-327e757bd0e1
29.0,1400.0,649.0,15.31,f2163c1e-5c3e-41f4-9e13-4d45bb9ef193
43.0,13800.0,623.0,18.53,65eda556-8bec-4206-ba02-aeb3f773c4b3
24.0,2600.0,583.0,23.63,901c1096-1844-4504-8e5c-9dd96d832ec0
11.0,6500.0,601.0,21.39,a377fcc2-cfc8-451e-8d13-32fc59e7687b
7.0,3600.0,627.0,18.05,b5510181-355d-4dcb-9b40-9015bee538aa
28.0,700.0,498.0,34.59,a0e10463-d890-439b-9db4-74f423c4d9c6
17.0,27400.0,596.0,22.02,f0132d4b-6565-43dd-abc7-c8b380e3d2a6
19.0,7400.0,695.0,9.43,4180f19c-6fdc-497d-bd3b-f310202cbdc6
0.0,2700.0,517.0,32.06,ae79f857-8e04-4dda-a57d-e462dc984489
38.0,4400.0,638.0,16.64,09220af6-29d8-47fd-ad44-75b545bfeeef
44.0,10900.0,606.0,20.87,7133032d-8371-4c29-825d-584d42135cb6
14.0,5800.0,604.0,21.14,3e7487c6-7398-4198-a66e-b75a1da71418
3.0,4100.0,627.0,18.12,118e5725-d564-46a4-9267-2fa8775e5803
41.0,17500.0,691.0,9.9,49212bad-1546-421c-aa62-0cd703db1521
19.0,10000.0,679.0,11.42,dfafd26a-8dec-40b3-83b5-d937b763d374
21.0,4100.0,640.0,16.45,efd0a9b5-07b0-4f5e-ac61-69457f054b87
28.0,13500.0,680.0,11.2,129821ca-dd77-4bed-9120-20e6e29cf590
14.0,4800.0,613.0,19.86,cd6b5d24-b41f-4183-8f52-a6b4e81c2d87
15.0,16200.0,470.0,38.06,b0daae6d-336a-4762-823a-0cad52057b76
2.0,9000.0,547.0,28.4,3156e45f-e7b3-4dff-8154-a8203fd9ea8d
20.0,18300.0,559.0,26.89,2774aed6-5115-4e9a-8eda-9bdc7fbd4b00
6.0,15100.0,710.0,7.51,7f794f89-90d3-4c76-ba4d-d0a740da1f22
29.0,24300.0,586.0,23.27,ef004a49-952b-4a50-8811-4d6225d227cc
1.0,1500.0,679.0,11.48,18c2b06e-78f9-4a17-a4d1-c3e3076641d3
13.0,16700.0,415.0,45.14,8bb1d506-1e79-4a30-b9fe-dc9a4432f4bc
36.0,7800.0,546.0,28.55,3ee6bb00-8a7b-47c6-a10c-17f8180f6b94
16.0,4000.0,657.0,14.21,781a8179-a7f9-465b-a8f2-e15cdd493de4
10.0,11000.0,561.0,26.6,91c3f5e2-ddcc-4c4a-b96a-7582c582597f
9.0,8600.0,596.0,22.22,a42ec2dc-caf2-4731-859c-66249311da14
18.0,11700.0,335.0,55.43,865977f1-3b4c-4950-87ea-d0dd392f7aa5
2.0,1600.0,705.0,8.17,d4b5f877-a6f0-42f6-a372-91f6f6fc81e1
6.0,2200.0,574.0,24.84,882f5be7-77d0-4fdb-90e3-029842724435
13.0,23900.0,717.0,6.62,1869a3f9-b821-4454-b7d7-e307c75af2b3
7.0,1300.0,692.0,9.79,e8e055ea-d321-4808-8067-b8686c2e6463
32.0,5800.0,480.0,36.77,28d1b3da-8655-4aa8-b782-0dc3e9590ba1
19.0,23700.0,453.0,40.28,db25a754-7b19-4cda-ab5d-5ca9f80b104f
11.0,8500.0,586.0,23.51,c7ed67b6-41b9-4365-9dc6-9946804bfc84
4.0,2900.0,637.0,16.83,b668d8e9-5161-45ab-a739-ff9a0038dc06
12.0,3800.0,643.0,15.98,a943b352-a2d8-4c78-94e2-e7330196de2f
18.0,10500.0,589.0,23.0,b602189f-c664-4bb7-9fc9-e14d5d6e6143
0.0,2500.0,683.0,11.0,0d528b87-daab-4dda-92b1-5f618e6561c4
22.0,10900.0,649.0,15.23,8c90eb27-8fc0-4673-a8f0-fbde8b54e430
5.0,17900.0,603.0,21.16,8f9e20e7-a02d-4c8e-825b-03721c97693d
13.0,14400.0,494.0,34.97,ad6bb456-969c-44f1-b6b5-53d95be04939
33.0,2600.0,491.0,35.44,f2bcf964-cbe2-4b5b-affa-0894501ca5a8
4.0,10000.0,676.0,11.84,c3ab50f7-07e5-4372-acd8-80e5ccb39bed
15.0,10500.0,687.0,10.52,4ff8813c-81ea-4d30-b82d-384050a73757
18.0,17200.0,662.0,13.68,0ab322f5-873d-47f3-8bbb-515a08d98a49
27.0,4800.0,600.0,21.37,43373226-c095-4250-84fb-d5b5b6065105
18.0,2100.0,587.0,23.27,617d1885-9aac-4ce0-a043-e0db050c84a9
23.0,18000.0,674.0,12.03,b71474fe-fa21-47c8-ae5a-13e640d361cf
13.0,21400.0,527.0,30.85,c5f4bc86-c982-40fb-852a-cf251d368a54
8.0,9900.0,632.0,17.52,b93d159e-bb6f-4250-b170-ff8b93d21023
38.0,14500.0,660.0,13.77,e297b248-22ec-4ed4-a9ea-3462502af834
29.0,14900.0,357.0,52.53,bf928b8c-230d-48e4-9bf8-a2d8ff00b55d
23.0,24500.0,672.0,12.29,6e7a2537-a1b7-49c4-825e-26ae3ee8df04
5.0,6700.0,690.0,10.01,4fefcd05-9824-4ed3-83cd-948bc23f55d2
13.0,5900.0,520.0,31.94,3c2b99ab-aa3e-4155-8bec-cdb6a73d7a98
10.0,11100.0,657.0,14.46,4fd5f446-4626-463e-8f0a-b5550684ac47
14.0,2100.0,442.0,41.85,a7239bd0-1184-4181-97e9-612cbb74122c
3.0,9600.0,643.0,16.02,739fc267-ecf7-4be8-aee8-376bff401e5e
6.0,4900.0,608.0,20.56,5fd562ee-6b7a-4b5b-a29c-f5c5fc4f06b9
7.0,12600.0,345.0,53.95,8c337cf4-2a05-4697-b417-8cb461ba26eb
28.0,9800.0,681.0,11.1,292a6801-4ff0-4463-84d4-054e14fff932
26.0,6600.0,628.0,17.92,2f31c491-f70a-459b-9f63-0f67aedbf77f
13.0,2800.0,575.0,24.72,c67b99ef-84b3-42b6-880b-8fc0a869edfc
1.0,4400.0,533.0,30.1,b94d3963-fa6b-4ede-b93e-4a811b44037c
40.0,1300.0,272.0,63.42,970186d4-9b33-4d41-9d47-2945ebf2756f
17.0,26900.0,570.0,25.36,5165446b-c6cb-4c1b-b96a-d2ddcfd66e37
40.0,7800.0,590.0,22.78,f38a9022-2df3-497e-b413-a2f7ea5cbb33
31.0,10400.0,578.0,24.44,3ab8f3b2-37dc-47ee-9bcb-404e8b552d28
6.0,6400.0,621.0,18.96,97d0835b-8a12-4292-841f-ef37f22888f1
25.0,17600.0,697.0,9.15,a3a96505-ab8b-40f8-927c-fcfedbcdbd32
23.0,2000.0,651.0,14.9,5bd6f051-bb10-4e66-9ebd-f2ec3b1716ec
8.0,24600.0,687.0,10.47,834430b5-7420-4c48-ab7f-12d6f3025624
18.0,12800.0,215.0,70.61,3aec1681-4f9b-46e0-abd5-4e3903b91727
48.0,6400.0,700.0,8.69,2a0f9aad-ff8a-40a5-a163-613b875eabfe
23.0,7500.0,603.0,21.12,7e75c51b-c08a-437f-a349-6eb2458eed07
4.0,7500.0,606.0,20.7,e6d5195f-5d75-46a4-8099-2b9982297b5f
15.0,5300.0,467.0,38.43,c3011510-8d26-44be-ac3c-c5dcb7d2c495
58.0,14700.0,496.0,34.65,164aa8f0-209e-4bb2-b697-1b5156d95494
37.0,3900.0,587.0,23.31,ce6fb0bc-a4f6-4c76-abdc-85fad360d59e
36.0,1500.0,498.0,34.53,998538c4-c30e-4023-b24f-4321687874ee
7.0,13000.0,587.0,23.09,81ac4b4c-80fc-4dac-a45a-a9e6186a9be0
27.0,7000.0,531.0,30.25,dc8efd23-6ea3-4cab-afa3-4ab012bb09f9
5.0,6100.0,614.0,19.75,7f13599d-8b92-4d18-aefe-c63d8c423adf
19.0,8500.0,637.0,16.92,9cf0caee-a784-4f67-9583-99f88edf980e
18.0,2500.0,617.0,19.22,3dd9c783-8bae-40a7-91a4-d1732595703b
20.0,12900.0,717.0,6.56,2a3f21ca-fc2e-4145-a51f-b9f7e4db6575
21.0,22600.0,700.0,8.71,2493d554-7c66-44de-9769-d709ea94477e
25.0,9400.0,663.0,13.46,3b75c315-2de3-48e7-b0bb-d5e17f131816
17.0,9400.0,625.0,18.3,aed3f85b-3525-41e4-adf8-2b2e80a97b3c
45.0,2300.0,638.0,16.52,62200a3d-6093-44fb-8467-460b07d1305f
25.0,14700.0,680.0,11.2,90ded192-fb98-436e-81ff-5ce328c4939f
43.0,7200.0,497.0,34.85,6487d6c3-8f4e-4d96-88f3-61cfabaac213
16.0,3800.0,575.0,24.65,f3b6ad81-ceb5-48e5-90df-f53d6e5e45ec
14.0,6400.0,540.0,29.19,db0b0ecf-3f1b-468f-9258-d5672ddb99f3
10.0,12000.0,628.0,18.01,019ffa14-bd18-4536-aa6d-dfaf1d8a4657
1.0,13600.0,721.0,6.12,1b4eaa15-9340-4a91-aa97-009ee5de934f
9.0,3600.0,562.0,26.48,21d5bcd0-e6b9-4f1c-9445-117e961cb6d0
0.0,11900.0,325.0,56.76,d035b35c-3db2-4a1f-befd-edd6aea2b3ac
35.0,18800.0,459.0,39.49,9a953546-ef0d-4371-8155-bd280a71b77e
23.0,16100.0,601.0,21.57,808b675e-8500-4eee-b6e5-c47a5848c9b9
5.0,1700.0,707.0,7.82,45950bda-0bd6-44cc-a05c-216babed5169
6.0,10300.0,552.0,27.63,690c8b6a-c8fb-467d-a7ae-cde0e257d6ce
27.0,14100.0,677.0,11.65,04a57604-0f1b-4679-b479-759ca20f5a5c
34.0,9500.0,582.0,23.76,80020083-64cf-4d2b-80f2-a0f98adb56f2
10.0,20100.0,634.0,17.14,4a3c2e8a-bb94-4c47-8cc3-4bdfafd04b5c
17.0,4800.0,690.0,10.13,c0daefac-c56c-451e-a4b3-824e026000fa
22.0,15200.0,416.0,45.1,34474167-8c6e-4973-8528-831b9d806a43
8.0,5700.0,526.0,30.98,4b838932-c0f7-4b7a-a943-7a5ae3b4a2b7
3.0,12600.0,574.0,24.88,0893b102-3ffe-4ca1-ad40-74570e35907f
43.0,12800.0,639.0,16.7,0f47a828-b865-43f2-bbe0-9213e58dc0d7
11.0,600.0,664.0,13.32,29d88b4b-1f0b-47dd-846f-17d1d9d33eb8
5.0,5300.0,706.0,7.97,e0a5992e-520a-414c-b38b-8a469526c121
4.0,4300.0,687.0,10.42,547b0f66-81c1-453b-9748-a1ed0ad8ec14
5.0,14300.0,550.0,27.88,4f941337-53e8-40d1-a590-7a32eb2cd98e
20.0,20500.0,593.0,22.32,2a782e8b-9a06-44af-8a62-38c4d91f5b71
24.0,20500.0,649.0,15.29,427a14df-d6ba-4152-af8d-a28d92439cad
26.0,11700.0,634.0,17.28,a67e063f-6a05-457f-84b2-528a57ae6b63
29.0,19500.0,515.0,32.37,42d23f3b-2750-4ca8-af7d-d59b14c47865
8.0,1100.0,584.0,23.62,1280ad53-9776-47c4-9620-0bfcd410ab38
34.0,5900.0,713.0,7.13,894d236f-e64c-4091-bfd0-2315a42eecb3
44.0,8400.0,486.0,36.2,76ce048a-f2f2-43d6-bff4-31408ad843ec
22.0,7000.0,640.0,16.28,7ec77cf7-22ac-4b6c-ae29-ec5651b2724a
0.0,2900.0,698.0,9.06,272a523f-ce73-4a86-a391-423a6199ea22
6.0,20600.0,697.0,9.1,8ba4f849-4213-42ad-95a1-a09221279333
55.0,15200.0,515.0,32.53,72627f4d-0111-4839-af50-e5c52692c437
33.0,16300.0,623.0,18.49,94d2c549-666b-4f39-a161-54658fc85ae7
1.0,6900.0,616.0,19.48,79a881d0-bbb3-43d1-96de-af81cf8cc4a5
33.0,3900.0,691.0,9.89,2a9c7cc4-0c8e-45fd-80e5-c8e4a517cc9c
18.0,16800.0,690.0,10.05,f67fc19a-1d80-41de-8b3c-876a85bcc08c
6.0,5900.0,653.0,14.78,f9215d53-c88c-49c3-a292-541dc4f22e29
7.0,18500.0,584.0,23.57,d359242b-5b73-4981-9ce7-09913d4798ad
42.0,21500.0,544.0,28.48,f61e03df-7f25-4390-a825-64a697f451ae
37.0,32100.0,645.0,15.73,c306db67-471c-4d2e-ae0d-1f7feee26db5
