id,emp_length,home_ownership,verification_status,purpose
1ab7baf1-3fa7-4dee-889d-24c6629da4b5,5years,mortgage,Verified,debt_consolidation
14c77816-a7af-491c-b916-a326d5f3a06c,3years,own,Verified,debt_consolidation
8909aa7a-f62e-4681-b5ce-86b2b86a1558,0year,own,Not Verified,debt_consolidation
911e2476-e962-4d22-aa91-64dbe71e265b,3years,rent,Verified,major_purchase
c1e36979-181c-4b92-9e02-043febfa9584,9years,rent,Not Verified,credit_card
72d2b77b-ba6e-4580-ba7d-2f0f57234302,10years,mortgage,Verified,debt_consolidation
53525049-30eb-49a8-bb60-ff9cf56e03be,10years,mortgage,Verified,debt_consolidation
0f434981-e0f3-4b5c-bfca-b6a5c199672c,<1year,rent,Not Verified,debt_consolidation
2b2aa75b-ef36-47cf-a610-ac772b80571f,10years,mortgage,Verified,credit_card
c31fa20a-af06-489b-b19c-0fd062335a1e,10years,mortgage,Verified,debt_consolidation
4002686a-6f49-4b15-9fbf-c69f76b0d25a,<1year,rent,Verified,debt_consolidation
3033a595-1574-486e-a2d7-e2df4d5c1bd3,4years,rent,Verified,debt_consolidation
b6d959b6-a22f-415e-997e-6800e49dbcb0,5years,mortgage,Not Verified,debt_consolidation
e7a045a6-5675-4386-ac96-dd3f30fa5943,2years,mortgage,Verified,debt_consolidation
b8555e57-ec0c-43e6-8dcb-5e8a16f23593,2years,rent,Not Verified,debt_consolidation
4c60b943-6e9e-439b-a5f6-d59a75a90d0a,9years,mortgage,Verified,credit_card
8e894d9e-3fab-4f6a-94a1-1d48bef5ecef,7years,rent,Verified,debt_consolidation
da05e599-8c43-4f25-9ec1-5be172bf5e36,10years,own,Verified,credit_card
d43804d4-51ab-4c53-935f-20dd0c88e98b,10years,mortgage,Verified,credit_card
cf70c523-2a00-4cc2-9360-b8428f5f7d87,10years,rent,Not Verified,other
36973e9a-15c7-40b6-b470-58ce64b842da,0year,rent,Verified,small_business
52c5c4a1-24ef-458c-b167-e67c93bd10d8,3years,mortgage,Verified,credit_card
1fc6059c-d01a-4da1-88e7-5207be4940de,3years,own,Verified,house
3b57aac8-286d-4fe0-8163-da93aa6b8149,10years,mortgage,Verified,debt_consolidation
0cf08d69-622f-47c7-aa1d-0bc8fdcf84d6,6years,rent,Verified,debt_consolidation
a21d0f88-fac2-4b78-ae3a-4b5e841629e6,10years,rent,Not Verified,debt_consolidation
1f4e3cb4-376b-48f5-a1f1-51ec4976eaa9,6years,own,Not Verified,credit_card
0f1173c8-8b5c-40d6-9199-f74ce600bf42,4years,mortgage,Verified,debt_consolidation
f7f4a3ae-3dab-4dd9-812b-dab7207a0d8d,2years,own,Not Verified,debt_consolidation
f645e6f4-28ae-489c-9b29-83e1f73c02b6,3years,own,Not Verified,debt_consolidation
c765f6bb-0c78-4299-ae5c-243690573522,10years,mortgage,Verified,credit_card
bcef8cbc-eda4-4d72-9aea-f8a2380b19cb,10years,rent,Verified,debt_consolidation
8b0efd63-f745-43af-915f-06bda4ac3d84,<1year,mortgage,Verified,house
03659669-db99-4a4e-b7a3-11463bec9961,10years,mortgage,Verified,house
a1d3342d-7885-4d3b-bd85-d20b10fe68a7,2years,mortgage,Verified,debt_consolidation
73725881-1e78-436b-8750-b084006bf52f,<1year,mortgage,Not Verified,debt_consolidation
f48dc879-91d7-4a55-ba6a-19dda7eda878,6years,mortgage,Not Verified,debt_consolidation
57110b20-ee5e-4db8-9ac1-79bb799b75ea,3years,own,Not Verified,major_purchase
33161730-a9aa-402b-91cd-f919211ac23a,6years,mortgage,Verified,credit_card
6b2a700d-ca5c-4a5f-b206-096cc3f51d93,7years,rent,Verified,car
441e4de2-745b-413a-91e3-744b0dded0a2,10years,rent,Verified,debt_consolidation
e6d119e7-d71f-42eb-9388-afeb3ca606a8,10years,mortgage,Not Verified,debt_consolidation
04610235-93bc-4554-98b2-d5bc6953b602,9years,mortgage,Verified,debt_consolidation
71b26dc8-523a-43e1-9411-f1a9a54f7402,<1year,rent,Not Verified,other
3ab77311-3ddb-4aa8-b015-b77d9fb8536d,9years,rent,Verified,other
f80b79e7-c592-4fc1-a86d-a26fea45b7a3,0year,mortgage,Verified,house
66d6c7d4-8934-46ee-8246-9cc062b97a12,5years,mortgage,Not Verified,credit_card
e311bcef-1121-4e0b-8394-582f089bbb80,10years,mortgage,Not Verified,credit_card
38b80960-428d-4d72-95ff-6d0457a2e021,10years,rent,Verified,debt_consolidation
083ee7b1-db9b-4c85-9008-3a26189635ae,10years,rent,Not Verified,credit_card
b5ba6877-ac97-4a62-8344-602439515a53,3years,rent,Verified,credit_card
98e56298-f6fc-4f97-87d6-5a63eecfa5d3,1year,rent,Not Verified,credit_card
b6b9516e-5dcc-4081-b333-15e3f66f565b,6years,mortgage,Not Verified,credit_card
1464f6c3-9c35-4325-ab53-156985d785e7,6years,rent,Verified,debt_consolidation
28e1dbe7-e77d-4c74-b271-78f8e42078e5,10years,mortgage,Verified,house
2885d57a-6bec-46df-8e67-53cf7f6a7227,9years,mortgage,Verified,debt_consolidation
88f48925-a5c8-4fa5-81e3-23ca874f4086,10years,own,Verified,debt_consolidation
c77d47ab-7785-4535-96e2-310dd454f3b5,10years,own,Not Verified,debt_consolidation
dbf4d06b-332e-4505-8ca3-e42b6767ba3c,10years,mortgage,Not Verified,credit_card
aa17d116-c45a-4781-ae7c-db5c60427bf7,3years,rent,Verified,debt_consolidation
34e12db6-42dc-407c-a3cc-632072029295,10years,mortgage,Verified,debt_consolidation
650fb977-2bdb-4971-ba29-f7b7a4db2a4d,6years,mortgage,Not Verified,debt_consolidation
5356a567-56d0-49ed-9a6a-c0d5aa2f1763,<1year,rent,Verified,debt_consolidation
5babb895-a519-4c91-91c1-10e20ba00e1a,4years,mortgage,Verified,debt_consolidation
05a8fc96-4357-4a53-bfa6-77829c742a09,10years,rent,Verified,credit_card
2cd09e09-0575-451e-9263-216a36c096a3,6years,mortgage,Verified,debt_consolidation
07db959a-43c7-47b3-b7c3-c61b47cba42f,6years,mortgage,Verified,house
ce585120-e0e1-4126-8a88-be3205711449,8years,own,Verified,credit_card
469097ca-28b5-4fd5-b8e6-db57a8f3c81d,10years,mortgage,Verified,debt_consolidation
352fcc97-e0ad-4809-bb47-0d64599e350c,10years,own,Verified,house
bbc56703-c007-4e01-8692-f07849c3d132,1year,rent,Not Verified,debt_consolidation
3baf0c8a-9f2a-4c38-b72c-367166093f46,9years,mortgage,Verified,house
99e62105-dbb7-4c71-9d07-451a9c371d5e,5years,rent,Verified,debt_consolidation
fffa0aa1-b639-4f4e-a6c5-104078bfdd9b,10years,rent,Verified,debt_consolidation
a2f42475-b001-4b3b-afee-31064d2adc61,9years,rent,Verified,debt_consolidation
902881dd-d9bb-4628-8101-e409aff35afa,10years,mortgage,Verified,credit_card
e0618614-4581-498d-9333-9dfb0b0298c4,0year,mortgage,Verified,other
dadda1df-4742-4abf-a9cc-20ca64d07a39,5years,mortgage,Not Verified,debt_consolidation
14916af2-94d2-43e7-a057-cc5ee36099f6,10years,mortgage,Verified,debt_consolidation
39f393df-3150-4b3f-affe-0903693cb2bf,10years,own,Verified,debt_consolidation
82132b47-f32c-45b6-86b9-829767a2dd98,7years,rent,Verified,car
e2cf3d9a-bcfa-4b96-8642-2669bef14afa,5years,rent,Verified,credit_card
525080e4-fb9f-4fcc-8b2a-636ec2b3cfab,1year,rent,Verified,debt_consolidation
30f9117c-b27a-4641-8591-d24db146e879,10years,own,Verified,debt_consolidation
54948373-e9cf-493d-9460-a4397b886be2,2years,mortgage,Verified,debt_consolidation
b3876a75-4183-442c-a2b2-727cf2178b9c,10years,mortgage,Verified,house
2d8f299d-63f3-4762-9ec6-0b025d9a0f52,0year,rent,Verified,credit_card
a14f2a42-ea7b-46da-930f-bfbf01aa3c0a,0year,mortgage,Verified,debt_consolidation
8d143611-ac60-4a58-a598-9be213045b22,10years,mortgage,Verified,debt_consolidation
2910d487-b4e7-4513-8572-47f45da49452,<1year,mortgage,Not Verified,credit_card
8af72f04-1210-4b90-a6c4-c757f3ec2d53,<1year,rent,Not Verified,debt_consolidation
a3618220-63e5-4eb7-8b01-34de80388512,4years,mortgage,Verified,debt_consolidation
97059a69-b403-435b-9d7d-a57f846222a2,10years,rent,Verified,debt_consolidation
8df4cb4f-d3f1-41b4-9508-0efda05627b2,2years,mortgage,Verified,house
1567605e-98fe-40f1-a634-d3f24cbd5d4f,7years,mortgage,Verified,debt_consolidation
c261f44e-b217-4234-8ef5-9ccbe100e12d,6years,mortgage,Not Verified,debt_consolidation
dd217eeb-a20f-43d5-bcc7-7ce760da93a7,10years,own,Verified,house
de3dc826-13bb-485e-b539-c33f698b5b2a,10years,mortgage,Not Verified,debt_consolidation
2a5b13b2-d1bf-4e29-a072-c325126876f9,9years,own,Not Verified,credit_card
c7928f22-9092-465e-a54e-dbf1833dcff1,4years,rent,Verified,debt_consolidation
53115029-37d5-4464-82ac-4a83dd76622b,10years,rent,Verified,credit_card
8cf2161a-b0b5-4677-a365-3cf24c8e8775,9years,rent,Not Verified,debt_consolidation
e15e155c-78e3-41c8-9ea2-e77e2b262151,6years,mortgage,Verified,debt_consolidation
c7509556-47d0-477c-b0cf-8e9b4019533d,4years,mortgage,Not Verified,debt_consolidation
73083433-9ef9-456e-a348-912807bc792d,4years,rent,Verified,debt_consolidation
b6e7b116-3a1e-4bc3-a1ec-2b3c9b8bda64,10years,mortgage,Verified,debt_consolidation
7bc44dd9-d338-47eb-8257-cf85d6190ee4,2years,rent,Verified,debt_consolidation
c88003e6-2aeb-40ad-ba4e-8d1b33a16891,10years,mortgage,Not Verified,debt_consolidation
2d41ea0f-55e7-4751-a1f4-081e0a4a5a6f,10years,rent,Verified,debt_consolidation
29a3da28-27a2-4ee0-94a8-826b253dcdbf,10years,mortgage,Verified,debt_consolidation
8bb900c7-35df-402e-a93c-8d4b58a2f2cf,10years,mortgage,Verified,debt_consolidation
ba523241-c3aa-48ab-96a5-abbee8849ef8,10years,rent,Not Verified,debt_consolidation
a341655e-e5d4-4f62-8565-33aade1bf3d9,10years,rent,Verified,debt_consolidation
18ad1aa1-9842-4333-af13-1ba295a22448,10years,mortgage,Not Verified,house
ca58350d-45d3-4bd9-a85e-3c9f13f76ff7,<1year,mortgage,Verified,debt_consolidation
0fba040a-8cea-4499-83c4-06292fe4d09d,10years,mortgage,Verified,debt_consolidation
300cba2c-a57f-4964-8d80-0e513e25de81,1year,rent,Verified,debt_consolidation
d38dd58f-6ee5-4bc4-801c-0d28514fceca,3years,own,Not Verified,debt_consolidation
7f29bd7f-a4a4-4cc8-b57e-1be84f78440b,10years,rent,Verified,major_purchase
e97963a0-4bf0-4769-a07a-908506b8290e,9years,mortgage,Verified,house
a59aa8ac-d5c3-43c7-98a6-eca1f70ec813,10years,mortgage,Not Verified,credit_card
f85707b8-9e8f-4296-bcbe-08265cf53dc5,8years,own,Verified,car
8e6d02a5-4d76-4aac-afe8-e2a397d1a16a,1year,rent,Not Verified,credit_card
453a8333-aa68-4d19-a937-a4127e1a9d92,6years,mortgage,Verified,debt_consolidation
c9816263-daa9-4390-a382-fefd7540e4c4,<1year,rent,Verified,debt_consolidation
0689c94e-3be8-4202-9f95-4c43a95b2f06,2years,mortgage,Verified,credit_card
fdc80007-5207-4fe3-bf80-375e14c6408e,10years,rent,Verified,credit_card
f5e8e067-9f5d-4554-ae31-20875fdfe13a,1year,rent,Not Verified,debt_consolidation
c1be2b70-bbac-4933-b3ef-002cce997763,1year,rent,Verified,debt_consolidation
3436c9ef-87d8-4161-a0e1-d8670ec0bb3c,10years,mortgage,Not Verified,other
f7508993-b825-4919-8df6-739305175163,10years,rent,Not Verified,debt_consolidation
6f167d38-bdf5-4d6c-add0-339bf696eeba,0year,mortgage,Verified,major_purchase
17682ae6-5631-4bf6-818d-d04f9520da37,2years,rent,Verified,debt_consolidation
46071c8c-471d-4286-af8a-d2decbe6caa9,1year,mortgage,Not Verified,house
9b7ad542-343a-43e5-a8ce-6b7170463d7a,<1year,rent,Verified,car
790b5c48-1340-47ca-b886-d591fe08b16b,10years,mortgage,Verified,debt_consolidation
e9489639-9499-43b6-b2d5-9c586460fecf,10years,mortgage,Verified,other
d62bf1f0-63e1-4091-9a12-08174b6e01b5,4years,mortgage,Verified,debt_consolidation
70ad9079-739b-4ce6-962b-3a101f5201fe,<1year,rent,Verified,credit_card
ba5272bf-91bd-417b-bffb-2af61bfb315f,10years,rent,Verified,house
51ceb9fa-6fe0-4217-a588-78b8b136c90a,10years,rent,Verified,credit_card
c3ab5ed2-1dcb-423b-93ad-dd9ce5d7bef2,0year,rent,Verified,debt_consolidation
54299396-d364-4110-8110-a0f19e9c8df9,2years,own,Verified,credit_card
deb1a81b-88c6-4fe3-8c84-e84696e83deb,10years,own,Not Verified,debt_consolidation
1a9fad50-5403-4c11-ab46-d3eef3a5fb7b,4years,rent,Verified,debt_consolidation
b9d3492d-0992-45ac-b46f-feda6b6fdc6d,10years,mortgage,Verified,debt_consolidation
a4b34f9e-b13a-459a-9810-8edf796e9e59,1year,rent,Verified,debt_consolidation
85c37821-555b-430a-aae4-9b61b3bf264b,10years,mortgage,Verified,credit_card
0beb5337-b4f1-4d77-8f7b-18c18b61e1f0,<1year,mortgage,Verified,debt_consolidation
a670028d-75c3-4d49-a24a-a0deda7c433b,1year,rent,Verified,debt_consolidation
2c9a9857-7710-461b-99ff-c49010351717,10years,rent,Verified,house
d7cfdb95-469b-4d52-ac0c-b4480c580734,5years,rent,Verified,house
5b56792f-2a62-42b5-99f6-86bde14a4598,10years,mortgage,Verified,debt_consolidation
edc1e627-0020-4e20-87e1-d5ba5571c461,7years,rent,Verified,debt_consolidation
6aec24d2-fa01-47ef-9a9a-d99953833d7d,7years,rent,Verified,debt_consolidation
8171dbfa-89aa-4680-bc10-7ff74ea78476,1year,rent,Verified,debt_consolidation
0a22a759-e8d1-4cc8-bbc2-5a723fbb4d1a,7years,rent,Verified,debt_consolidation
4727d6e8-6e81-4a60-9513-ea408f479e50,10years,mortgage,Verified,debt_consolidation
3dd654ec-d91e-43d4-bd13-ad9ea068a5c4,10years,mortgage,Not Verified,other
7b752335-f91c-4e40-a491-7cd6c1613aa8,3years,rent,Not Verified,debt_consolidation
3f74a2aa-ec1c-46b3-bdc6-96fae4f42332,5years,rent,Verified,small_business
64db4ff0-49c3-4ac2-bfef-1d1e633b9bd4,2years,rent,Verified,debt_consolidation
97dd442c-6374-47ff-97a9-6e90ea560b4e,1year,mortgage,Not Verified,house
204ce3c2-ed86-482b-91a9-efa2c2a1e010,10years,own,Verified,credit_card
08b13398-f699-46c9-8a8a-21b4e27e7f6c,8years,mortgage,Verified,credit_card
69e81dc5-e035-43a8-bbe2-3c5068d2bf81,9years,mortgage,Verified,credit_card
6afa6238-f10c-4291-a811-65979e770697,10years,mortgage,Not Verified,debt_consolidation
212fa021-8427-4a1c-b341-a00f048e301d,7years,rent,Not Verified,small_business
f6066a9d-30e5-4d0f-8b5a-46701195a299,6years,rent,Verified,debt_consolidation
3df0ead6-f33c-4923-a25d-0a3ba71fb9ea,10years,mortgage,Not Verified,credit_card
3311ae89-78b8-40d0-80d4-338ddcbca427,10years,mortgage,Not Verified,debt_consolidation
da2d5422-b9ef-4ca6-bf28-8548fb7b014e,10years,mortgage,Verified,debt_consolidation
7ea4fa6b-63f3-409d-abcb-5b40213daae4,3years,mortgage,Not Verified,house
a7bebc31-25a7-425e-b720-83a8d3d2e560,10years,own,Verified,debt_consolidation
9bfe1780-0ba6-478e-a141-3e1a4615db38,2years,mortgage,Not Verified,debt_consolidation
7ef186b1-91d1-4f77-adfe-068531bc77cf,10years,rent,Not Verified,credit_card
8c717044-5a72-483f-9d6c-ea1a549c1de7,10years,own,Verified,credit_card
4f761982-86e0-4585-87cb-ca8200f41423,10years,mortgage,Verified,small_business
210c5379-6392-4a86-9396-571768e6c340,10years,rent,Verified,medical
d9198c2c-0ff4-47ab-b165-a8c818711780,10years,mortgage,Verified,debt_consolidation
6d2b08e2-cab8-4eda-9671-8d602eb4b710,10years,mortgage,Not Verified,debt_consolidation
62f96885-d94c-4447-a553-b48de1d54db3,10years,own,Verified,credit_card
ba531ca7-ac11-432b-a892-184fbd82b2cd,10years,rent,Verified,debt_consolidation
4188ca93-6739-4932-80dd-b7d1a9434994,4years,rent,Verified,debt_consolidation
ddb25de1-2701-4e41-8083-3e596d0aa355,1year,rent,Not Verified,credit_card
a1291e11-27a7-4403-a871-13e00105167c,3years,mortgage,Not Verified,car
28822d3b-22d9-42b3-a048-327e757bd0e1,7years,own,Not Verified,debt_consolidation
f2163c1e-5c3e-41f4-9e13-4d45bb9ef193,0year,mortgage,Verified,house
65eda556-8bec-4206-ba02-aeb3f773c4b3,4years,mortgage,Verified,debt_consolidation
901c1096-1844-4504-8e5c-9dd96d832ec0,6years,mortgage,Not Verified,debt_consolidation
a377fcc2-cfc8-451e-8d13-32fc59e7687b,1year,own,Verified,other
b5510181-355d-4dcb-9b40-9015bee538aa,8years,mortgage,Not Verified,other
a0e10463-d890-439b-9db4-74f423c4d9c6,5years,mortgage,Verified,credit_card
f0132d4b-6565-43dd-abc7-c8b380e3d2a6,10years,own,Not Verified,debt_consolidation
4180f19c-6fdc-497d-bd3b-f310202cbdc6,5years,own,Verified,debt_consolidation
ae79f857-8e04-4dda-a57d-e462dc984489,10years,mortgage,Verified,house
09220af6-29d8-47fd-ad44-75b545bfeeef,3years,rent,Verified,debt_consolidation
7133032d-8371-4c29-825d-584d42135cb6,3years,mortgage,Verified,credit_card
3e7487c6-7398-4198-a66e-b75a1da71418,1year,rent,Verified,major_purchase
118e5725-d564-46a4-9267-2fa8775e5803,10years,mortgage,Verified,debt_consolidation
49212bad-1546-421c-aa62-0cd703db1521,3years,mortgage,Verified,debt_consolidation
dfafd26a-8dec-40b3-83b5-d937b763d374,3years,rent,Not Verified,debt_consolidation
efd0a9b5-07b0-4f5e-ac61-69457f054b87,5years,mortgage,Not Verified,debt_consolidation
129821ca-dd77-4bed-9120-20e6e29cf590,1year,rent,Verified,credit_card
cd6b5d24-b41f-4183-8f52-a6b4e81c2d87,1year,rent,Not Verified,other
b0daae6d-336a-4762-823a-0cad52057b76,8years,rent,Verified,debt_consolidation
3156e45f-e7b3-4dff-8154-a8203fd9ea8d,3years,rent,Not Verified,credit_card
2774aed6-5115-4e9a-8eda-9bdc7fbd4b00,1year,mortgage,Verified,credit_card
7f794f89-90d3-4c76-ba4d-d0a740da1f22,5years,rent,Verified,debt_consolidation
ef004a49-952b-4a50-8811-4d6225d227cc,10years,mortgage,Verified,credit_card
18c2b06e-78f9-4a17-a4d1-c3e3076641d3,10years,mortgage,Not Verified,debt_consolidation
8bb1d506-1e79-4a30-b9fe-dc9a4432f4bc,10years,mortgage,Not Verified,debt_consolidation
3ee6bb00-8a7b-47c6-a10c-17f8180f6b94,4years,mortgage,Verified,credit_card
781a8179-a7f9-465b-a8f2-e15cdd493de4,7years,rent,Not Verified,credit_card
91c3f5e2-ddcc-4c4a-b96a-7582c582597f,10years,rent,Verified,debt_consolidation
a42ec2dc-caf2-4731-859c-66249311da14,10years,mortgage,Verified,debt_consolidation
865977f1-3b4c-4950-87ea-d0dd392f7aa5,1year,rent,Verified,major_purchase
d4b5f877-a6f0-42f6-a372-91f6f6fc81e1,<1year,mortgage,Verified,debt_consolidation
882f5be7-77d0-4fdb-90e3-029842724435,4years,rent,Verified,debt_consolidation
1869a3f9-b821-4454-b7d7-e307c75af2b3,10years,mortgage,Verified,debt_consolidation
e8e055ea-d321-4808-8067-b8686c2e6463,<1year,rent,Not Verified,debt_consolidation
28d1b3da-8655-4aa8-b782-0dc3e9590ba1,7years,rent,Not Verified,other
db25a754-7b19-4cda-ab5d-5ca9f80b104f,7years,own,Not Verified,house
c7ed67b6-41b9-4365-9dc6-9946804bfc84,7years,rent,Verified,credit_card
b668d8e9-5161-45ab-a739-ff9a0038dc06,5years,mortgage,Verified,other
a943b352-a2d8-4c78-94e2-e7330196de2f,0year,rent,Not Verified,house
b602189f-c664-4bb7-9fc9-e14d5d6e6143,10years,mortgage,Not Verified,debt_consolidation
0d528b87-daab-4dda-92b1-5f618e6561c4,5years,mortgage,Not Verified,credit_card
8c90eb27-8fc0-4673-a8f0-fbde8b54e430,9years,own,Verified,debt_consolidation
8f9e20e7-a02d-4c8e-825b-03721c97693d,10years,own,Verified,debt_consolidation
ad6bb456-969c-44f1-b6b5-53d95be04939,10years,mortgage,Verified,house
f2bcf964-cbe2-4b5b-affa-0894501ca5a8,0year,mortgage,Verified,debt_consolidation
c3ab50f7-07e5-4372-acd8-80e5ccb39bed,10years,own,Not Verified,major_purchase
4ff8813c-81ea-4d30-b82d-384050a73757,5years,mortgage,Not Verified,credit_card
0ab322f5-873d-47f3-8bbb-515a08d98a49,5years,rent,Verified,credit_card
43373226-c095-4250-84fb-d5b5b6065105,7years,own,Verified,house
617d1885-9aac-4ce0-a043-e0db050c84a9,10years,rent,Verified,car
b71474fe-fa21-47c8-ae5a-13e640d361cf,10years,mortgage,Verified,debt_consolidation
c5f4bc86-c982-40fb-852a-cf251d368a54,10years,mortgage,Verified,debt_consolidation
b93d159e-bb6f-4250-b170-ff8b93d21023,<1year,rent,Verified,vacation
e297b248-22ec-4ed4-a9ea-3462502af834,10years,own,Verified,debt_consolidation
bf928b8c-230d-48e4-9bf8-a2d8ff00b55d,8years,rent,Verified,debt_consolidation
6e7a2537-a1b7-49c4-825e-26ae3ee8df04,10years,mortgage,Not Verified,debt_consolidation
4fefcd05-9824-4ed3-83cd-948bc23f55d2,1year,mortgage,Verified,house
3c2b99ab-aa3e-4155-8bec-cdb6a73d7a98,3years,mortgage,Verified,other
4fd5f446-4626-463e-8f0a-b5550684ac47,<1year,rent,Verified,credit_card
a7239bd0-1184-4181-97e9-612cbb74122c,10years,mortgage,Verified,credit_card
739fc267-ecf7-4be8-aee8-376bff401e5e,<1year,mortgage,Not Verified,debt_consolidation
5fd562ee-6b7a-4b5b-a29c-f5c5fc4f06b9,<1year,mortgage,Verified,debt_consolidation
8c337cf4-2a05-4697-b417-8cb461ba26eb,10years,mortgage,Not Verified,debt_consolidation
292a6801-4ff0-4463-84d4-054e14fff932,10years,rent,Verified,debt_consolidation
2f31c491-f70a-459b-9f63-0f67aedbf77f,10years,rent,Not Verified,credit_card
c67b99ef-84b3-42b6-880b-8fc0a869edfc,10years,mortgage,Verified,debt_consolidation
b94d3963-fa6b-4ede-b93e-4a811b44037c,<1year,rent,Verified,major_purchase
970186d4-9b33-4d41-9d47-2945ebf2756f,1year,rent,Verified,debt_consolidation
5165446b-c6cb-4c1b-b96a-d2ddcfd66e37,10years,rent,Verified,debt_consolidation
f38a9022-2df3-497e-b413-a2f7ea5cbb33,10years,mortgage,Verified,debt_consolidation
3ab8f3b2-37dc-47ee-9bcb-404e8b552d28,10years,mortgage,Not Verified,debt_consolidation
97d0835b-8a12-4292-841f-ef37f22888f1,<1year,rent,Verified,major_purchase
a3a96505-ab8b-40f8-927c-fcfedbcdbd32,5years,rent,Not Verified,credit_card
5bd6f051-bb10-4e66-9ebd-f2ec3b1716ec,4years,rent,Verified,other
834430b5-7420-4c48-ab7f-12d6f3025624,10years,rent,Not Verified,debt_consolidation
3aec1681-4f9b-46e0-abd5-4e3903b91727,5years,rent,Verified,credit_card
2a0f9aad-ff8a-40a5-a163-613b875eabfe,1year,rent,Verified,debt_consolidation
7e75c51b-c08a-437f-a349-6eb2458eed07,2years,rent,Verified,debt_consolidation
e6d5195f-5d75-46a4-8099-2b9982297b5f,2years,rent,Verified,debt_consolidation
c3011510-8d26-44be-ac3c-c5dcb7d2c495,10years,mortgage,Verified,debt_consolidation
164aa8f0-209e-4bb2-b697-1b5156d95494,10years,mortgage,Not Verified,debt_consolidation
ce6fb0bc-a4f6-4c76-abdc-85fad360d59e,10years,own,Verified,credit_card
998538c4-c30e-4023-b24f-4321687874ee,3years,rent,Verified,debt_consolidation
81ac4b4c-80fc-4dac-a45a-a9e6186a9be0,5years,own,Verified,debt_consolidation
dc8efd23-6ea3-4cab-afa3-4ab012bb09f9,6years,rent,Verified,credit_card
7f13599d-8b92-4d18-aefe-c63d8c423adf,2years,mortgage,Verified,other
9cf0caee-a784-4f67-9583-99f88edf980e,1year,rent,Verified,debt_consolidation
3dd9c783-8bae-40a7-91a4-d1732595703b,0year,rent,Not Verified,vacation
2a3f21ca-fc2e-4145-a51f-b9f7e4db6575,10years,mortgage,Verified,debt_consolidation
2493d554-7c66-44de-9769-d709ea94477e,10years,mortgage,Verified,house
3b75c315-2de3-48e7-b0bb-d5e17f131816,0year,rent,Verified,debt_consolidation
aed3f85b-3525-41e4-adf8-2b2e80a97b3c,3years,mortgage,Not Verified,debt_consolidation
62200a3d-6093-44fb-8467-460b07d1305f,2years,mortgage,Not Verified,credit_card
90ded192-fb98-436e-81ff-5ce328c4939f,0year,rent,Verified,debt_consolidation
